LocationID,Count,ProgID,SurveyDescription,Easting,Northing,Location,Borough,Functional cycling area,latitude,longitude,office_government_count,office_association_count,office_company_count,office_consulting_count,office_financial_count,office_coworking_count,office_lawyer_count,office_estate_agent_count,office_insurance_count,office_telecommunication_count,amenity_restaurant_count,amenity_cafe_count,amenity_bar_count,amenity_pub_count,amenity_fast_food_count,amenity_bicycle_parking_count,railway_subway_entrance_count,public_transport_platform_count,amenity_bus_station_count,amenity_taxi_count,amenity_parking_count,amenity_ferry_terminal_count,highway_bus_stop_count,amenity_parking_space_count,railway_tram_stop_count,shop_convenience_count,shop_supermarket_count,shop_mall_count,shop_department_store_count,shop_bakery_count,shop_butcher_count,shop_clothes_count,shop_hardware_count,shop_furniture_count,shop_electronics_count,leisure_park_count,leisure_sports_centre_count,leisure_playground_count,leisure_stadium_count,leisure_swimming_pool_count,leisure_pitch_count,leisure_track_count,leisure_fitness_centre_count,leisure_garden_count,leisure_nature_reserve_count,building_residential_count,building_house_count,building_detached_count,building_apartments_count,building_bungalow_count,geometry,population_density
INNCY508,75,INNCY,Inner area cycle surveys,526976,172955,Ellerton Road,Wandsworth,Inner,51.44136474,-0.174428809,0,0,0,0,0,0,1,9,0,0,17,9,4,5,9,70,0,36,0,2,0,0,36,0,0,8,0,0,0,4,1,0,0,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,POINT (526976 172955),113.29462365591401
INNCY510,72,INNCY,Inner area cycle surveys,524636,176141,Grimston Road,Hammersmith & Fulham,Inner,51.47051696,-0.206957793,0,0,0,0,0,0,0,4,0,0,15,22,1,8,2,220,2,59,0,0,2,2,50,0,0,11,2,0,0,1,1,4,0,5,1,1,2,1,0,0,0,0,0,1,0,1,0,0,0,0,POINT (524636 176141),163.8527559055118
INNCY511,53,INNCY,Inner area cycle surveys,528358,171238,Ramsdale Road,Wandsworth,Inner,51.42562304,-0.155177002,0,0,0,1,0,0,5,8,2,0,67,15,9,9,15,56,2,70,0,0,2,0,59,0,0,21,3,0,2,3,3,13,3,0,1,0,0,1,0,0,0,0,3,1,0,0,0,0,1,0,POINT (528358 171238),147.17435897435897
INNCY512,32,INNCY,Inner area cycle surveys,525089,174719,Santos Road,Wandsworth,Inner,51.45763746,-0.200941891,0,0,1,0,0,0,1,3,0,0,13,10,1,0,8,141,1,64,0,1,0,1,51,0,0,11,2,0,1,1,0,7,0,0,0,0,4,0,0,0,8,0,8,0,0,0,0,0,0,0,POINT (525089 174719),122.33097345132748
INNCY513,18,INNCY,Inner area cycle surveys,521955,173896,Tangley Grove,Wandsworth,Inner,51.45092408,-0.246311088,0,0,0,0,0,0,0,0,0,0,2,3,1,0,2,26,0,41,0,0,0,0,35,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,POINT (521955 173896),114.24400000000001
INNCY514,120,INNCY,Inner area cycle surveys,525091,176616,Ackmar Road,Hammersmith & Fulham,Inner,51.47468551,-0.200242454,0,0,0,0,0,0,1,4,0,0,26,33,5,16,9,293,5,76,0,1,3,0,71,0,0,18,3,0,0,1,2,4,1,13,1,1,1,0,0,0,0,0,2,1,0,0,0,0,0,0,POINT (525091 176616),173.50994152046783
INNCY515,33,INNCY,Inner area cycle surveys,525735,177187,Maxwell Road,Hammersmith & Fulham,Inner,51.47967448,-0.190771603,0,0,1,0,0,0,2,5,0,0,46,30,6,13,11,294,8,86,0,1,13,1,81,0,0,18,2,0,0,2,4,5,1,21,3,1,2,1,0,0,0,0,5,1,0,0,0,0,0,0,POINT (525735 177187),207.0743315508021
INNCY517,150,INNCY,Inner area cycle surveys,527698,174805,Webbs Road,Wandsworth,Inner,51.45782839,-0.163379166,0,0,0,0,1,0,2,24,0,0,51,36,22,12,22,88,3,79,0,3,1,0,67,0,0,17,3,0,2,3,2,18,2,5,3,0,9,0,0,0,0,0,1,0,0,0,0,0,0,0,POINT (527698 174805),144.4512605042017
INNCY518,263,INNCY,Inner area cycle surveys,527191,182262,Lilestone Street,Westminster,Inner,51.52495762,-0.167988077,1,0,2,4,0,0,3,45,0,0,77,50,3,12,35,204,7,137,0,1,43,0,88,0,0,32,5,1,1,3,6,23,6,1,1,0,1,3,0,0,1,0,5,0,0,0,0,0,0,0,POINT (527191 182262),237.0647058823529
INNCY519,1820,INNCY,Inner area cycle surveys,524880,181939,Grand Union Canal (Great Western Road),Westminster,Inner,51.52257008,-0.201396734,1,1,3,0,0,0,5,20,0,0,71,56,9,4,32,308,2,104,0,0,6,0,83,0,0,48,4,0,0,8,2,84,3,11,1,0,2,2,0,0,2,0,6,0,0,0,0,0,0,0,POINT (524880 181939),245.40411522633744
INNCY520,1824,INNCY,Inner area cycle surveys,526125,179675,Broad Walk (Kensington Gardens),Westminster,Inner,51.5019473,-0.184270374,0,0,7,0,0,0,0,23,0,0,87,42,7,7,15,255,3,78,0,0,11,0,59,0,0,15,2,0,2,7,1,29,4,1,1,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,POINT (526125 179675),189.62781954887217
INNCY521,752,INNCY,Inner area cycle surveys,528081,183620,Grand Union Canal (Regent's Park),Westminster,Inner,51.53696067,-0.1546728,0,0,4,0,0,0,2,7,0,0,34,19,13,11,15,140,3,71,0,4,6,2,48,0,0,4,2,0,0,6,1,26,1,3,0,1,1,1,0,0,1,0,2,0,0,2,0,0,0,0,POINT (528081 183620),160.5030612244898
INNCY522,734,INNCY,Inner area cycle surveys,522859,178248,Thames Path (North Hammersmith),Hammersmith & Fulham,Inner,51.48984126,-0.231796568,0,0,6,2,1,0,3,9,0,0,45,26,2,13,21,268,8,82,0,2,5,0,58,0,0,15,4,0,0,2,1,3,1,1,0,0,2,0,0,0,0,0,9,0,0,0,0,0,0,0,POINT (522859 178248),182.0820754716981
INNCY523,75,INNCY,Inner area cycle surveys,526195,180577,Kensington Gardens (north),Westminster,Inner,51.5100379,-0.182939959,0,0,2,0,0,0,3,38,1,0,115,61,7,4,31,215,10,95,0,2,9,0,67,0,0,31,6,1,1,6,0,17,1,3,2,0,1,2,0,0,1,0,8,0,0,1,1,0,0,0,POINT (526195 180577),250.43125000000003
INNCY524,1147,INNCY,Inner area cycle surveys,526508,181549,Paddington Canal towpath,Westminster,Inner,51.51870324,-0.178083618,0,0,6,2,0,0,3,48,2,0,118,69,10,14,39,268,10,128,0,4,26,0,78,0,0,50,5,1,1,7,4,12,4,1,2,0,1,4,0,0,4,0,6,0,0,1,1,0,0,0,POINT (526508 181549),255.95933014354077
INNCY525,91,INNCY,Inner area cycle surveys,526346,186519,Hampstead Heath (Spaniards Road),Camden,Inner,51.56340415,-0.178634774,0,0,0,0,0,0,0,0,0,0,4,4,0,1,1,15,2,37,0,0,1,0,23,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,POINT (526346 186519),81.14705882352943
INNCY526,126,INNCY,Inner area cycle surveys,521990,181355,Wormwood Scrubs (Baybrook Street),Hammersmith & Fulham,Inner,51.51795255,-0.243233299,0,0,0,0,0,0,0,1,0,0,2,1,0,0,6,65,0,48,0,0,0,0,46,0,0,5,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,POINT (521990 181355),143.56231884057974
INNCY527,316,INNCY,Inner area cycle surveys,525135,179367,Holland Walk,Kensington & Chelsea,Inner,51.49939913,-0.198635145,0,0,8,1,0,0,1,33,0,0,96,40,4,2,21,278,2,64,0,0,8,0,48,0,0,21,1,0,2,7,1,28,4,2,1,0,0,1,0,0,0,0,8,0,1,0,0,0,0,0,POINT (525135 179367),207.0392473118278
INNCY528,127,INNCY,Inner area cycle surveys,528368,185715,Hampstead Heath (Gordon House Road),Camden,Inner,51.55572268,-0.149773438,1,0,4,0,0,0,1,10,1,0,23,14,3,8,10,197,2,86,0,1,3,0,56,0,0,14,4,0,0,2,2,1,0,1,0,0,1,4,0,0,0,0,3,0,0,0,0,0,1,0,POINT (528368 185715),166.14452054794512
INNCY529,1460,INNCY,Inner area cycle surveys,523822,182355,Grand Union Canal (Ladbroke Grove),Kensington & Chelsea,Inner,51.52654141,-0.216492491,0,0,0,0,0,0,3,3,0,0,16,22,1,0,9,194,1,74,0,0,1,0,59,0,0,24,2,0,0,4,0,11,0,5,2,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,POINT (523822 182355),193.64117647058828
INNCY530,406,INNCY,Inner area cycle surveys,536928,185862,Hackney Marsh (east),Hackney,Inner,51.55503279,-0.026320458,0,0,1,0,0,0,0,0,0,0,2,4,0,0,0,60,0,53,0,0,2,0,34,0,0,3,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,POINT (536928 185862),188.5543478260869
INNCY531,477,INNCY,Inner area cycle surveys,531344,187354,Finsbury Park (Oxford Road entrance),Haringey,Inner,51.56976709,-0.106259775,0,0,1,0,0,1,0,8,1,0,37,28,3,7,33,188,11,116,0,4,0,0,68,0,0,22,4,0,0,5,8,16,2,3,1,0,0,4,0,0,0,0,4,0,0,0,0,0,1,0,POINT (531344 187354),159.37341772151896
INNCY532,311,INNCY,Inner area cycle surveys,535991,183382,Hertford Union Canal,Tower Hamlets,Inner,51.53297362,-0.040784894,1,0,1,0,0,0,1,5,0,0,11,18,1,3,10,161,0,102,0,1,1,0,51,0,0,13,1,0,0,1,1,1,0,1,1,0,1,0,0,1,2,0,2,0,0,0,0,0,0,0,POINT (535991 183382),195.43986486486483
INNCY533,380,INNCY,Inner area cycle surveys,534835,179745,Thames Path (Fulford Street),Southwark,Inner,51.50056757,-0.05883093,0,0,2,0,0,0,0,16,0,0,17,18,4,9,10,157,4,128,0,2,5,0,63,0,0,14,4,0,0,2,1,1,0,0,0,0,2,5,0,1,4,0,4,0,0,0,0,0,0,0,POINT (534835 179745),170.07578124999995
INNCY534,1779,INNCY,Inner area cycle surveys,536706,185430,Hackney Cut,Hackney,Inner,51.5512046,-0.029688345,0,0,2,2,0,3,0,3,0,0,17,11,2,0,8,128,2,86,0,0,2,0,51,0,0,10,1,0,0,1,0,0,0,2,0,1,0,0,0,0,2,0,4,1,0,0,0,0,0,0,POINT (536706 185430),186.61333333333334
INNCY535,176,INNCY,Inner area cycle surveys,536725,182377,Hamlets Way,Tower Hamlets,Inner,51.52376548,-0.030599151,2,0,0,0,0,0,2,3,1,0,8,18,0,4,17,110,2,151,0,2,2,0,75,0,0,19,2,0,0,3,2,3,0,2,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,POINT (536725 182377),234.63892617449673
INNCY536,1120,INNCY,Inner area cycle surveys,534327,185458,Hackney Downs,Hackney,Inner,51.5520271,-0.06396863,1,0,1,0,0,0,0,2,0,0,22,19,17,1,16,554,1,177,0,0,2,0,105,0,0,15,4,0,1,1,3,8,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,POINT (534327 185458),186.54712643678164
INNCY537,1593,INNCY,Inner area cycle surveys,536995,180236,Thames Path (Westferry Circus),Tower Hamlets,Inner,51.50446085,-0.027541073,2,0,7,2,1,1,4,23,0,0,59,31,11,7,67,164,8,120,0,6,6,2,60,0,0,19,7,0,1,3,0,20,1,0,2,0,1,3,0,0,4,0,5,1,0,0,0,0,0,0,POINT (536995 180236),212.6258928571428
INNCY538,25,INNCY,Inner area cycle surveys,531350,186023,Gillespie Park,Islington,Inner,51.55780473,-0.106670165,0,0,1,0,0,1,3,8,0,0,61,70,6,15,49,319,5,107,0,3,1,0,58,0,0,49,6,0,1,7,11,22,6,8,2,0,2,5,0,0,0,0,5,0,0,0,0,0,1,0,POINT (531350 186023),180.42320441988943
INNCY539,414,INNCY,Inner area cycle surveys,537754,179345,Pepper Street,Tower Hamlets,Inner,51.49626993,-0.016959871,1,1,6,2,1,1,4,22,0,0,47,26,7,4,59,113,2,122,0,6,2,0,61,0,0,17,7,0,1,2,1,10,1,0,2,0,1,0,0,0,5,0,8,0,0,0,0,0,0,0,POINT (537754 179345),237.0460784313726
INNCY540,393,INNCY,Inner area cycle surveys,539060,181306,Bow Creek,Tower Hamlets,Inner,51.51357195,0.002614059,0,0,1,0,0,3,1,2,0,0,20,24,6,1,30,99,5,134,0,0,1,1,68,0,0,22,7,0,0,2,1,3,0,1,2,0,2,1,0,0,3,0,9,0,1,0,0,0,0,0,POINT (539060 181306),196.85675675675677
INNCY541,207,INNCY,Inner area cycle surveys,531527,185055,Highbury Fields,Islington,Inner,51.54906463,-0.104480104,0,0,0,0,0,0,2,3,0,0,42,46,5,15,20,225,4,97,0,0,0,0,54,0,0,33,6,0,0,5,1,9,2,5,0,0,1,3,0,0,1,0,4,0,0,0,0,0,0,0,POINT (531527 185055),173.0977777777778
INNCY542,329,INNCY,Inner area cycle surveys,538361,183141,Three Mills Green,Newham,Inner,51.5302327,-0.006732804,1,0,3,0,0,1,2,3,0,0,4,14,2,1,8,99,4,79,0,1,4,0,41,0,0,11,3,0,0,2,0,1,0,1,0,0,0,4,0,0,5,0,6,0,0,0,0,0,0,0,POINT (538361 183141),196.38588235294114
INNCY543,179,INNCY,Inner area cycle surveys,534133,183261,Haggerston Park,Hackney,Inner,51.53233035,-0.067601584,1,1,13,0,0,3,0,3,0,0,43,57,11,9,19,474,2,136,0,1,1,0,79,0,0,31,4,0,1,8,4,12,1,1,0,0,2,1,0,0,7,0,5,0,0,0,0,0,0,0,POINT (534133 183261),197.72978723404265
INNCY544,702,INNCY,Inner area cycle surveys,536376,181173,Limehouse towpath,Tower Hamlets,Inner,51.51303046,-0.036092043,0,0,3,0,0,0,0,7,1,0,10,9,1,2,13,87,10,119,0,0,4,1,59,1,0,22,1,0,0,0,1,2,0,0,0,0,1,2,0,0,2,0,1,0,0,0,0,0,0,0,POINT (536376 181173),211.80547945205475
INNCY545,184,INNCY,Inner area cycle surveys,536410,179537,Bonding Yard Walk,Southwark,Inner,51.49832089,-0.036234581,0,0,0,0,0,0,0,12,0,0,11,13,1,3,9,88,5,122,0,0,5,3,61,0,0,12,0,0,0,0,0,4,0,0,0,0,1,4,0,0,2,0,6,0,0,0,0,0,0,0,POINT (536410 179537),213.15740740740736
INNCY546,510,INNCY,Inner area cycle surveys,535133,186639,North Millfields Recreation Ground,Hackney,Inner,51.56244748,-0.051897291,0,0,0,0,0,0,0,1,0,0,1,3,0,1,2,155,0,87,0,0,0,0,69,0,0,6,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,POINT (535133 186639),173.70183486238528
INNCY547,2344,INNCY,Inner area cycle surveys,535409,183437,Victoria Park (Bonner Hall bridge),Tower Hamlets,Inner,51.53360762,-0.049149326,1,0,12,0,0,1,0,4,0,0,24,31,8,4,12,295,4,131,0,0,0,0,68,0,0,20,1,0,0,6,2,2,1,0,0,0,3,1,0,0,3,0,5,0,0,0,0,0,0,0,POINT (535409 183437),201.8981249999999
INNCY548,516,INNCY,Inner area cycle surveys,532496,186081,Clissold Park,Hackney,Inner,51.55805817,-0.090127117,0,0,0,0,0,0,0,6,0,0,17,29,3,5,21,388,0,97,0,0,0,0,64,0,0,23,0,0,0,2,2,1,2,1,1,0,1,5,0,0,2,0,6,0,0,0,0,0,0,0,POINT (532496 186081),172.10662983425416
INNCY549,223,INNCY,Inner area cycle surveys,536442,181870,Mile End Park (south),Tower Hamlets,Inner,51.51927788,-0.034871957,0,0,0,0,0,0,2,4,1,0,9,11,1,3,17,94,8,145,0,1,0,0,72,1,0,25,1,0,0,0,1,3,0,0,0,0,1,1,0,0,1,0,2,0,0,0,0,0,0,0,POINT (536442 181870),208.54527027027024
INNCY550,121,INNCY,Inner area cycle surveys,534602,187837,Lea Rowing Club,Hackney,Inner,51.5733398,-0.059094581,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,91,0,38,0,0,1,0,37,0,0,5,1,0,0,1,1,1,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,POINT (534602 187837),172.69540229885058
INNCY551,300,INNCY,Inner area cycle surveys,535889,184443,Well Street Common,Hackney,Inner,51.54253247,-0.041845332,2,0,1,0,0,0,0,2,0,0,10,13,5,0,11,257,0,132,0,0,2,0,68,0,0,7,1,0,0,0,1,1,1,0,0,0,0,0,0,0,5,0,5,1,0,0,0,0,0,0,POINT (535889 184443),184.95928571428567
INNCY552,307,INNCY,Inner area cycle surveys,537354,181583,Limehouse Cut,Tower Hamlets,Inner,51.51647805,-0.02184757,0,0,0,0,0,0,1,3,0,0,6,18,1,2,31,140,4,170,0,1,0,0,85,0,0,33,1,0,0,2,3,2,0,1,0,0,1,3,0,0,3,0,2,1,0,0,0,0,0,0,POINT (537354 181583),211.73356164383554
INNCY553,187,INNCY,Inner area cycle surveys,535732,179701,Adelphi Court,Southwark,Inner,51.49995768,-0.045932864,0,0,1,0,0,0,0,9,0,0,12,15,3,5,5,100,5,126,0,1,4,0,63,0,0,11,1,0,0,0,0,4,0,0,0,0,2,3,0,1,4,0,3,0,0,0,0,0,0,0,POINT (535732 179701),162.90784313725482
INNCY555,1782,INNCY,Inner area cycle surveys,532260,183380,Grand Regent's Canal (Shepherdes),Hackney,Inner,51.5338412,-0.09454374,0,2,5,1,0,2,1,5,1,0,93,50,14,22,38,405,2,163,0,2,2,0,98,0,0,31,12,0,0,5,3,35,0,16,3,0,2,3,0,0,1,0,5,0,0,0,0,0,0,0,POINT (532260 183380),212.4318840579711
INNCY556,649,INNCY,Inner area cycle surveys,537485,183808,Queen Elizabeth Park (Greenway),Newham,Inner,51.53644017,-0.019093185,6,0,4,2,0,5,0,5,0,0,21,23,5,4,11,181,2,120,0,0,3,0,59,0,0,17,3,0,0,2,0,6,0,0,0,0,1,2,0,1,3,0,8,0,0,0,0,0,0,0,POINT (537485 183808),213.06458333333333
INNCY557,426,INNCY,Inner area cycle surveys,534801,180534,Ornamental Canal,Tower Hamlets,Inner,51.50766586,-0.059019196,0,1,0,0,0,0,2,16,1,0,22,22,4,7,13,110,0,131,0,1,5,0,64,0,0,20,2,0,0,3,1,6,0,0,0,0,4,5,0,0,0,0,2,0,0,0,0,0,0,0,POINT (534801 180534),222.57999999999998
INNCY558,1231,INNCY,Inner area cycle surveys,530364,183516,Grand Union towpath (York Way),Islington,Inner,51.53550396,-0.12181297,0,0,8,0,1,0,2,5,0,0,66,81,15,24,40,296,14,127,0,4,6,0,75,1,0,30,2,0,1,3,2,40,1,2,1,1,0,1,0,0,0,0,3,0,0,0,0,0,0,0,POINT (530364 183516),216.17385620915036
INNCY559,263,INNCY,Inner area cycle surveys,532351,175804,Ruskin Park (Northway Road),Lambeth,Inner,51.46573826,-0.096072004,0,0,7,0,0,0,2,4,0,0,4,10,1,6,12,142,0,98,0,0,1,0,68,0,0,16,0,0,0,5,1,0,2,1,1,0,0,3,0,0,0,0,1,2,0,0,0,0,0,0,POINT (532351 175804),147.77938931297712
INNCY560,64,INNCY,Inner area cycle surveys,537912,179030,Crossharbour underpass,Tower Hamlets,Inner,51.49340083,-0.014808241,1,1,6,1,0,0,1,17,0,0,23,15,2,1,31,71,1,104,0,0,1,1,52,0,0,16,3,0,0,1,1,0,0,1,0,0,1,0,0,0,3,0,6,0,0,0,0,0,0,0,POINT (537912 179030),208.1447916666666
INNCY561,235,INNCY,Inner area cycle surveys,531510,177784,Kennington Park,Lambeth,Inner,51.48372759,-0.107435562,1,0,5,0,0,0,5,14,0,0,45,27,7,15,34,287,1,142,0,0,18,0,87,1,0,35,3,0,1,4,0,6,3,3,3,0,0,1,0,0,3,0,3,2,0,0,0,0,0,0,POINT (531510 177784),198.40534759358286
INNCY562,232,INNCY,Inner area cycle surveys,535392,178807,Southwark Park,Southwark,Inner,51.49200543,-0.051170811,0,0,3,0,0,0,0,6,0,0,11,16,3,7,9,117,5,129,0,1,1,0,71,0,0,13,3,0,0,2,0,4,0,0,0,0,1,3,0,1,4,0,6,0,0,0,0,0,0,0,POINT (535392 178807),143.28220338983047
INNCY563,378,INNCY,Inner area cycle surveys,537443,176647,Brookmill Park,Lewisham,Inner,51.47210099,-0.022486334,0,0,1,0,0,0,2,3,0,0,22,28,9,16,11,128,0,104,0,1,3,0,71,14,0,17,2,0,0,1,2,2,0,1,0,0,0,1,0,0,0,0,9,0,0,0,1,0,0,0,POINT (537443 176647),131.61928571428567
INNCY564,175,INNCY,Inner area cycle surveys,534581,174920,Peckham Rye Park,Southwark,Inner,51.45726888,-0.064324723,0,0,0,0,0,0,0,1,0,0,3,3,0,1,0,130,0,65,0,0,0,0,65,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,POINT (534581 174920),125.58318584070801
INNCY565,3067,INNCY,Inner area cycle surveys,533931,177530,Surrey Canal path,Southwark,Inner,51.48087745,-0.072686516,0,0,0,0,0,0,1,0,0,0,6,7,0,4,11,153,0,84,1,1,1,0,63,0,0,8,3,1,0,1,0,3,1,0,0,0,0,10,0,0,4,0,1,0,0,1,0,0,0,0,POINT (533931 177530),198.05
INNCY567,42,INNCY,Inner area cycle surveys,532744,173106,Dulwich sports ground,Southwark,Inner,51.44140061,-0.091429275,0,0,0,0,0,0,0,2,0,0,7,7,0,1,0,66,0,54,0,0,0,0,37,0,0,3,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,POINT (532744 173106),83.24000000000004
INNCY568,202,INNCY,Inner area cycle surveys,538116,178524,Island Gardens (Millwall Park),Tower Hamlets,Inner,51.48880413,-0.012069393,0,0,1,0,0,0,2,8,0,0,29,29,1,9,14,72,2,90,0,0,0,2,45,0,0,13,2,0,1,4,1,9,0,2,0,0,1,0,0,0,3,0,2,0,0,0,0,0,0,0,POINT (538116 178524),183.646
INNCY569,596,INNCY,Inner area cycle surveys,536374,177345,Woodpecker Road,Lewisham,Inner,51.47863181,-0.037598871,0,0,2,0,0,0,0,4,0,0,16,25,7,10,12,90,0,83,0,1,5,0,55,0,0,12,0,0,0,0,3,1,0,0,0,0,1,1,0,0,2,0,2,0,0,0,1,0,0,0,POINT (536374 177345),134.5325396825396
INNCY570,221,INNCY,Inner area cycle surveys,531662,176588,Myatt's Fields,Lambeth,Inner,51.47294431,-0.105693175,0,0,8,0,0,1,5,6,0,0,18,21,4,10,22,215,0,124,0,1,4,0,84,0,0,31,2,0,0,2,2,0,2,1,0,1,0,3,0,0,3,0,2,0,0,0,0,0,0,0,POINT (531662 176588),183.5693251533742
INNCY571,71,INNCY,Inner area cycle surveys,537316,175542,Hilly Fields Park,Lewisham,Inner,51.46220209,-0.0247426,0,0,0,0,0,0,1,5,0,0,10,13,3,6,20,93,0,105,0,2,0,0,86,1,0,13,4,0,0,3,2,3,3,1,1,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,POINT (537316 175542),107.24363636363637
INNCY572,1286,INNCY,Inner area cycle surveys,531297,174579,Brockwell Park,Lambeth,Inner,51.45497491,-0.111690879,0,0,3,0,0,0,0,3,0,0,24,16,5,4,22,232,2,128,0,0,0,0,75,0,0,10,2,0,0,3,2,5,2,0,0,0,1,1,0,0,0,0,2,1,0,0,0,0,0,0,POINT (531297 174579),155.18695652173918
INNCY573,25,INNCY,Inner area cycle surveys,532335,171245,Norwood Park,Lambeth,Inner,51.42477215,-0.098005339,0,0,0,0,0,0,0,0,0,0,3,8,1,6,17,41,0,82,0,0,6,0,60,0,0,16,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,POINT (532335 171245),100.38504672897204
INNCY574,984,INNCY,Inner area cycle surveys,524256,175892,Bishop's Park,Hammersmith & Fulham,Inner,51.46836266,-0.212513395,0,0,0,0,0,0,1,9,0,0,11,17,1,8,1,185,0,65,0,0,3,1,55,0,0,10,1,0,0,0,0,2,0,1,1,0,3,1,0,0,0,0,2,0,0,1,0,0,0,0,POINT (524256 175892),146.35169491525423
INNCY575,891,INNCY,Inner area cycle surveys,527389,177399,Thames Path (Albert Bridge),Wandsworth,Inner,51.48120998,-0.166890162,0,0,0,0,0,0,0,12,0,0,52,14,3,10,5,160,0,51,0,0,12,1,47,0,0,9,4,0,0,4,2,42,0,7,2,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,POINT (527389 177399),199.0593984962405
INNCY576,71,INNCY,Inner area cycle surveys,523498,172769,Inner Park Ride,Wandsworth,Inner,51.44046137,-0.224509749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,36,0,0,0,0,36,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,POINT (523498 172769),104.18367346938774
INNCY577,845,INNCY,Inner area cycle surveys,526016,177572,Brompton Cemetery,Kensington & Chelsea,Inner,51.48307199,-0.186590059,0,0,0,0,0,0,2,21,0,0,68,32,11,15,10,233,6,87,0,1,18,0,81,0,0,14,1,0,0,3,3,17,1,13,3,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,POINT (526016 177572),204.41641025641027
INNCY578,858,INNCY,Inner area cycle surveys,526680,176569,Thames Path (Vicarage Crescent),Wandsworth,Inner,51.4739099,-0.17739211,0,0,2,0,0,0,1,6,0,0,32,18,4,11,10,171,0,75,0,1,11,2,71,0,0,20,2,0,0,2,2,3,0,12,2,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,POINT (526680 176569),221.0427710843373
INNCY579,1417,INNCY,Inner area cycle surveys,525494,175148,Bell Lane Creek,Wandsworth,Inner,51.46140336,-0.194963593,0,0,1,0,0,0,1,4,0,0,16,12,1,1,10,140,0,74,0,1,1,1,60,0,0,12,2,0,1,1,0,8,0,5,1,0,6,0,0,0,4,0,7,0,0,0,0,0,0,0,POINT (525494 175148),131.89279279279282
INNCY580,1439,INNCY,Inner area cycle surveys,526577,175961,Thames Path (Bridges Court),Wandsworth,Inner,51.46846886,-0.179091918,0,0,2,0,0,0,3,6,0,0,24,38,5,8,21,163,3,88,0,3,4,2,77,0,0,26,0,0,0,2,2,7,0,9,1,0,9,1,0,0,0,0,1,0,0,0,0,0,1,0,POINT (526577 175961),195.47449664429527
INNCY582,859,INNCY,Inner area cycle surveys,528865,171819,Tooting Bec Athletics Track,Wandsworth,Inner,51.43072947,-0.147677607,0,0,1,0,0,0,1,2,0,0,2,4,0,2,1,43,2,43,0,0,2,0,43,0,0,5,1,0,0,1,0,0,1,0,0,0,1,2,0,0,0,0,1,1,0,0,0,0,1,0,POINT (528865 171819),131.2031496062992
INNCY583,348,INNCY,Inner area cycle surveys,523595,173603,Tibbet's Corner,Wandsworth,Inner,51.44793558,-0.222823885,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,9,0,51,0,0,1,0,51,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,POINT (523595 173603),121.35697674418601
INNCY584,552,INNCY,Inner area cycle surveys,525626,174089,King George's Park,Wandsworth,Inner,51.45185682,-0.193440325,0,0,1,0,0,0,1,6,0,0,13,16,1,1,13,126,0,73,0,1,0,0,60,0,0,7,2,0,1,1,0,9,1,0,1,0,3,0,0,0,0,0,7,0,0,0,1,0,0,0,POINT (525626 174089),129.82125984251968
INNCY587,910,INNCY,Inner area cycle surveys,526454,176537,Thames Path (Imperial Wharf),Hammersmith & Fulham,Inner,51.47367283,-0.180655842,0,0,2,0,0,0,2,5,0,0,29,18,4,10,12,188,0,86,0,0,10,2,81,0,0,21,1,0,0,2,1,3,1,21,1,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,POINT (526454 176537),217.43526011560687
