LocationID,Count,ProgID,SurveyDescription,Easting,Northing,Location,Borough,Functional cycling area,Latitude,Longitude,office_government_count,office_association_count,office_company_count,office_consulting_count,office_financial_count,office_coworking_count,office_lawyer_count,office_estate_agent_count,office_insurance_count,office_telecommunication_count,amenity_restaurant_count,amenity_cafe_count,amenity_bar_count,amenity_pub_count,amenity_fast_food_count,amenity_bicycle_parking_count,railway_subway_entrance_count,public_transport_platform_count,amenity_bus_station_count,amenity_taxi_count,amenity_parking_count,amenity_ferry_terminal_count,highway_bus_stop_count,amenity_parking_space_count,railway_tram_stop_count,shop_convenience_count,shop_supermarket_count,shop_mall_count,shop_department_store_count,shop_bakery_count,shop_butcher_count,shop_clothes_count,shop_hardware_count,shop_furniture_count,shop_electronics_count,leisure_park_count,leisure_sports_centre_count,leisure_playground_count,leisure_stadium_count,leisure_swimming_pool_count,leisure_pitch_count,leisure_track_count,leisure_fitness_centre_count,leisure_garden_count,leisure_nature_reserve_count,building_residential_count,building_house_count,building_detached_count,building_apartments_count,building_bungalow_count
CENCY087,4370,CENCY,Central area cycle surveys,533110,180659,Lower Thames Street,City of London,Central,51.50918964,-0.08332324,2,1,41,1,3,2,11,7,0,0,218,133,78,58,132,334,44,216,0,5,5,4,111,0,0,27,3,0,5,8,0,31,1,0,1,0,10,3,0,0,4,0,23,0,0,0,0,0,0,0
CENCY088,6247,CENCY,Central area cycle surveys,531813,182118,Clerkenwell Road (east),Islington,Central,51.52260471,-0.101456363,0,1,52,4,0,5,12,4,1,0,96,74,23,24,53,573,17,215,0,6,8,0,124,0,0,21,10,0,0,2,1,8,2,8,2,0,1,6,0,1,0,0,13,0,0,0,0,0,0,0
CENCY089,6098,CENCY,Central area cycle surveys,532385,182387,Old Street,Islington,Central,51.5248884,-0.09311554,2,3,63,2,1,3,10,3,2,0,97,60,30,22,44,562,13,163,0,6,8,0,101,0,0,25,11,0,1,2,0,7,1,6,2,0,7,6,0,1,1,0,12,0,0,0,0,0,0,0
CENCY090,1566,CENCY,Central area cycle surveys,531959,182331,Goswell Road (north),Islington,Central,51.52448477,-0.099273477,0,2,45,2,0,5,9,5,1,0,82,59,20,20,45,591,14,196,0,6,10,0,116,0,0,24,9,0,1,2,1,6,2,8,2,0,2,6,0,1,0,0,13,0,0,0,0,0,0,0
CENCY091,1290,CENCY,Central area cycle surveys,532500,181570,London Wall (west),City of London,Central,51.51751954,-0.091765782,1,1,93,2,5,5,18,2,1,0,181,117,69,52,120,466,56,256,0,8,9,1,137,0,0,20,7,0,4,2,0,32,2,2,0,0,11,4,0,1,2,0,24,0,0,0,0,0,0,0
CENCY092,1545,CENCY,Central area cycle surveys,532991,181479,London Wall (east),City of London,Central,51.5165865,-0.084727903,3,1,66,3,5,5,18,4,1,0,214,151,80,62,133,444,49,261,0,8,10,0,138,0,0,27,4,0,4,3,0,40,1,1,1,0,13,4,0,0,2,0,29,0,0,0,0,0,0,0
CENCY094,571,CENCY,Central area cycle surveys,533438,181325,Houndsditch,City of London,Central,51.51509729,-0.078347882,3,1,49,2,4,5,13,10,1,0,204,145,72,63,116,354,44,233,0,6,7,1,121,0,0,32,5,0,4,4,0,43,0,1,2,0,13,2,0,0,2,0,26,0,0,0,0,0,0,0
CENCY095,801,CENCY,Central area cycle surveys,533375,181312,Bevis Marks,City of London,Central,51.51499533,-0.079260173,3,1,58,2,4,5,13,10,1,0,207,147,73,63,119,352,44,229,0,7,7,2,120,0,0,33,5,0,4,4,0,41,1,1,2,0,13,3,0,0,2,0,26,0,0,0,0,0,0,0
CENCY096,2194,CENCY,Central area cycle surveys,530948,182543,King's Cross Road,Camden,Central,51.52662502,-0.113759252,0,1,31,1,0,2,5,8,0,0,118,121,14,44,60,567,18,226,0,6,11,0,125,2,0,39,4,0,0,2,1,29,2,7,1,0,0,2,0,0,0,0,12,0,0,0,0,0,0,0
CENCY097,332,CENCY,Central area cycle surveys,533312,179870,Crucifix Lane (Druid Street),Southwark,Central,51.50205179,-0.080712208,2,0,10,1,0,1,3,7,0,0,128,67,30,37,55,327,8,167,0,4,2,3,85,0,0,34,8,0,2,9,1,5,0,1,0,0,1,3,0,0,7,0,6,0,0,0,0,0,0,0
CENCY098,1242,CENCY,Central area cycle surveys,530074,178985,Horseferry Road (east of Tufton Street),Westminster,Central,51.49485236,-0.127662225,4,0,14,0,0,0,1,10,0,0,51,57,15,10,30,268,16,181,0,2,8,3,91,0,0,23,2,0,1,3,0,7,2,2,1,0,5,1,0,0,4,0,5,0,0,0,0,1,0,0
CENCY099,2452,CENCY,Central area cycle surveys,531470,179940,The Cut,Lambeth,Central,51.50311191,-0.107208901,0,0,8,3,0,2,1,8,0,0,95,82,21,27,39,404,26,219,0,3,12,4,112,4,0,31,8,0,0,4,3,5,1,2,2,4,4,5,0,0,6,0,6,0,0,0,0,0,0,0
CENCY100,2071,CENCY,Central area cycle surveys,532590,182275,Bunhill Row,Islington,Central,51.52383387,-0.090204423,2,3,70,3,2,4,11,0,3,0,124,90,42,27,70,574,16,214,0,6,9,0,123,0,0,27,11,0,1,2,0,14,1,4,2,0,7,6,0,1,2,0,13,0,0,0,0,0,0,0
CENCY101,2122,CENCY,Central area cycle surveys,531746,182195,St. John Street,Islington,Central,51.52331229,-0.102392758,0,1,41,4,0,4,10,5,0,0,91,74,17,25,50,548,14,210,0,5,8,0,122,0,0,20,10,0,0,2,1,7,2,8,2,0,1,6,0,1,0,0,13,0,0,0,0,0,0,0
CENCY102,1815,CENCY,Central area cycle surveys,530294,182373,Hunter Street,Camden,Central,51.52524843,-0.12324412,0,1,33,0,1,3,3,5,0,0,138,147,19,42,70,591,25,225,0,10,14,0,112,2,0,39,5,0,1,3,2,32,1,4,0,1,1,1,0,0,0,0,10,0,0,0,0,0,0,0
CENCY103,1720,CENCY,Central area cycle surveys,530456,181277,Great Queen Street,Camden,Central,51.51536176,-0.12131566,0,0,80,2,0,3,6,1,0,0,311,174,65,47,115,559,31,217,0,9,13,2,108,0,0,34,8,2,1,9,0,74,3,3,6,0,4,1,0,0,2,0,13,0,0,0,0,0,0,0
CENCY104,2573,CENCY,Central area cycle surveys,530893,182377,Calthorpe Street,Camden,Central,51.52514599,-0.114613246,0,0,32,1,0,3,5,8,0,0,125,128,16,45,64,587,17,241,0,4,11,0,130,2,0,42,4,0,0,2,1,24,2,7,1,0,1,3,0,0,0,0,13,0,0,0,0,0,0,0
CENCY105,474,CENCY,Central area cycle surveys,528708,181111,New Bond Street,Westminster,Central,51.51427053,-0.146553384,0,5,90,0,0,4,5,35,0,0,326,126,60,20,86,453,32,173,0,4,22,0,87,0,0,22,7,0,3,9,1,316,6,21,5,0,1,1,0,0,2,0,12,1,0,1,0,0,0,0
CENCY106,793,CENCY,Central area cycle surveys,529935,179294,Great Smith Street (north of Little Smith Street),Westminster,Central,51.49766117,-0.129549712,5,1,13,0,0,1,1,7,0,0,62,67,11,11,37,225,16,201,0,2,8,3,102,0,0,25,2,0,1,4,0,6,1,1,1,0,3,0,0,0,2,0,5,0,0,0,0,0,0,0
CENCY107,2453,CENCY,Central area cycle surveys,532304,181916,Beech Street,City of London,Central,51.52067475,-0.094459129,1,2,81,3,4,3,15,3,1,0,141,88,44,32,72,551,45,238,0,8,8,0,134,0,0,19,10,0,1,2,0,20,2,6,1,0,8,6,0,1,1,0,16,0,0,0,0,0,0,0
CENCY108,1952,CENCY,Central area cycle surveys,529899,181767,Montague Place,Camden,Central,51.51989344,-0.129157866,0,1,92,2,0,5,2,5,0,0,282,179,60,44,103,738,29,172,0,7,17,0,87,1,0,36,6,0,1,6,0,95,3,8,5,0,2,3,0,0,0,0,14,0,0,0,0,0,0,0
CENCY109,959,CENCY,Central area cycle surveys,529481,179337,Buckingham Gate,Westminster,Central,51.49815168,-0.136070539,10,1,18,0,0,1,1,7,0,0,77,74,13,17,55,250,17,192,1,3,8,1,106,0,0,23,2,0,1,4,0,9,1,1,1,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0
CENCY110,496,CENCY,Central area cycle surveys,528360,181467,Thayer Street,Westminster,Central,51.51754891,-0.151436155,4,0,42,2,0,1,6,48,0,0,190,104,23,18,69,364,28,182,0,4,29,0,92,0,0,18,7,0,3,9,1,209,8,21,2,0,0,0,0,0,1,0,11,1,0,0,0,0,0,0
CENCY111,1795,CENCY,Central area cycle surveys,533001,180827,Eastcheap,City of London,Central,51.510725,-0.084829635,2,1,50,2,4,4,14,7,1,0,238,140,78,61,144,347,50,223,0,9,4,4,115,0,0,25,3,0,5,7,0,34,1,0,1,0,12,2,0,0,4,0,25,0,0,0,0,0,0,0
CENCY112,689,CENCY,Central area cycle surveys,528714,180840,Grosvenor Street,Westminster,Central,51.51183376,-0.146565818,0,5,80,0,0,4,6,29,0,0,310,122,57,23,84,400,32,190,0,5,20,0,97,0,0,21,7,0,3,7,1,296,6,19,5,0,2,0,0,0,2,0,10,2,0,1,0,0,0,0
CENCY113,1406,CENCY,Central area cycle surveys,527511,181729,Seymour Place,Westminster,Central,51.52009556,-0.163570666,4,0,6,4,0,0,4,63,0,0,144,76,5,14,53,304,12,155,0,2,46,0,87,0,0,36,8,1,1,9,4,88,7,7,2,0,0,2,0,0,3,0,9,0,0,0,0,0,0,0
CENCY114,4166,CENCY,Central area cycle surveys,530407,182530,Regent Square,Camden,Central,51.52663327,-0.121558134,0,1,22,0,1,1,3,6,0,0,122,135,16,38,62,565,22,207,0,7,12,0,107,2,0,36,3,0,1,3,2,31,1,2,0,1,1,1,0,0,0,0,8,0,0,0,0,0,0,0
CENCY115,340,CENCY,Central area cycle surveys,528577,181546,Wimpole Street,Westminster,Central,51.51820956,-0.148281657,4,0,65,2,0,4,5,39,0,0,230,121,37,16,80,442,28,174,0,5,22,0,89,0,0,18,5,0,3,9,1,220,8,22,3,0,1,2,0,0,1,0,14,1,0,0,0,0,0,0
CENCY116,1304,CENCY,Central area cycle surveys,527910,181397,George Street (east),Westminster,Central,51.51702182,-0.157943437,4,0,26,3,0,0,6,61,0,0,156,80,8,14,47,317,19,161,0,3,38,0,83,0,0,26,7,0,4,9,2,149,6,16,2,0,0,1,0,0,2,0,11,3,0,0,0,0,0,0
CENCY117,2063,CENCY,Central area cycle surveys,530136,181785,Montague Street,Camden,Central,51.5200007,-0.125737307,0,1,74,2,0,3,4,3,0,0,252,170,50,48,96,690,22,198,0,8,14,0,100,1,0,33,5,0,1,6,0,66,1,7,6,0,3,3,0,0,0,0,14,0,0,0,0,0,0,0
CENCY118,1016,CENCY,Central area cycle surveys,530451,181155,Drury Lane,Westminster,Central,51.51426655,-0.121432784,0,0,82,2,0,3,6,1,0,0,338,177,70,47,113,529,30,225,0,8,12,2,112,4,0,33,7,2,1,10,0,76,2,2,6,0,4,1,0,0,3,0,11,0,0,0,0,0,0,0
CENCY119,2882,CENCY,Central area cycle surveys,529543,181973,Torrington Place,Camden,Central,51.52182637,-0.134210305,0,1,75,2,0,5,1,6,0,0,188,132,46,33,72,641,28,194,0,6,17,0,97,1,0,32,5,0,1,4,0,43,3,8,3,1,3,4,0,0,0,0,9,0,0,0,0,0,0,0
CENCY120,1483,CENCY,Central area cycle surveys,529979,182682,Mabledon Place,Camden,Central,51.52809781,-0.127668227,0,1,16,0,1,2,1,5,0,0,99,127,20,41,46,531,25,176,0,8,13,0,92,2,0,39,4,0,1,3,1,48,0,3,0,1,1,1,0,0,0,0,7,0,0,0,0,0,0,0
CENCY121,3682,CENCY,Central area cycle surveys,531131,183022,Claremont Square,Islington,Central,51.53088714,-0.110944653,0,1,11,1,0,1,5,8,0,0,110,78,21,33,44,404,11,202,0,4,8,0,118,1,0,34,3,0,0,1,2,16,1,5,1,0,1,3,0,0,0,0,9,0,0,0,0,0,0,0
CENCY122,1974,CENCY,Central area cycle surveys,533129,181136,Leadenhall Street,City of London,Central,51.51347169,-0.082869671,3,1,62,3,5,5,16,8,1,0,228,151,78,67,144,372,50,244,0,9,8,2,127,0,0,29,3,0,6,6,0,40,1,0,1,0,13,3,0,0,2,0,28,0,0,0,0,0,0,0
CENCY123,1874,CENCY,Central area cycle surveys,532146,181058,Cannon Street,City of London,Central,51.51300131,-0.097056468,0,2,76,4,3,4,16,0,1,0,149,99,60,41,75,358,53,228,0,8,10,2,117,0,0,19,3,0,2,7,0,25,1,2,0,0,6,2,0,0,0,0,14,0,0,0,0,0,0,0
CENCY124,1147,CENCY,Central area cycle surveys,532115,182661,Central Street,Islington,Central,51.52741386,-0.096902504,1,2,35,2,0,2,6,7,1,0,83,59,15,22,49,560,10,172,0,1,6,0,105,0,0,29,10,0,0,3,1,9,1,7,2,0,1,6,0,1,0,0,9,0,0,0,0,0,0,0
CENCY125,1713,CENCY,Central area cycle surveys,531754,181769,Charterhouse Street,Islington,Central,51.51948217,-0.102436654,0,1,82,4,1,4,18,4,1,0,114,95,35,28,60,540,26,228,0,7,10,1,127,0,0,20,5,0,0,2,1,11,3,7,1,0,1,4,0,1,0,0,8,0,0,0,0,0,0,0
CENCY126,4464,CENCY,Central area cycle surveys,532663,181212,Prince's Street,City of London,Central,51.51426417,-0.089552603,2,1,71,3,5,5,16,2,1,0,202,120,73,57,133,386,52,239,0,8,11,3,126,0,0,20,3,0,4,6,0,32,1,0,1,0,11,2,0,0,1,0,26,0,0,0,0,0,0,0
CENCY127,2592,CENCY,Central area cycle surveys,532989,182132,Paul Street,Islington,Central,51.52245509,-0.084510507,2,1,65,2,3,6,10,2,2,0,163,119,60,37,87,586,14,235,0,8,9,0,128,0,0,29,11,0,2,2,0,26,1,4,3,0,12,3,0,1,2,0,19,0,0,0,0,0,0,0
CENCY128,2412,CENCY,Central area cycle surveys,531516,181175,Fleet Street,City of London,Central,51.51419959,-0.106086347,0,1,75,4,1,4,14,3,1,0,107,99,39,32,62,441,28,216,0,7,12,2,109,0,0,16,2,1,0,4,0,11,2,6,1,0,0,1,0,0,1,0,12,0,0,0,0,0,0,0
CENCY129,1324,CENCY,Central area cycle surveys,532271,182136,Golden Lane,Islington,Central,51.52265949,-0.094851974,1,3,62,3,2,3,13,3,2,0,104,72,37,22,47,593,19,205,0,6,8,0,120,0,0,22,11,0,1,2,0,10,1,6,2,0,6,6,0,1,1,0,16,0,0,0,0,0,0,0
CENCY130,1301,CENCY,Central area cycle surveys,532358,181348,Gresham Street,City of London,Central,51.5155578,-0.093894397,0,2,79,4,4,2,19,0,1,0,149,109,66,46,105,409,58,243,0,9,9,2,129,0,0,18,3,0,4,3,0,31,2,2,0,0,8,2,0,1,1,0,19,0,0,0,0,0,0,0
CENCY131,2246,CENCY,Central area cycle surveys,528730,181699,New Cavendish Street,Westminster,Central,51.51954972,-0.146021956,3,0,72,2,0,5,5,30,0,0,218,121,36,17,85,476,28,165,0,4,18,0,84,0,0,18,8,0,3,8,1,217,6,24,4,0,1,3,0,0,0,0,14,1,0,0,0,0,0,0
CENCY132,417,CENCY,Central area cycle surveys,528411,180402,South Audley Street,Westminster,Central,51.50796644,-0.151089101,1,5,36,0,0,1,4,14,0,0,161,67,29,13,37,226,26,159,0,4,10,0,79,0,0,10,5,0,3,4,0,189,2,6,2,0,1,0,0,0,1,0,3,3,0,0,0,0,0,0
CENCY133,1257,CENCY,Central area cycle surveys,532976,181302,Old Broad Street,City of London,Central,51.51499943,-0.085010667,3,1,62,3,5,5,18,4,1,0,198,147,77,60,132,404,48,253,0,8,10,2,133,0,0,25,4,0,4,5,0,37,1,1,1,0,14,4,0,0,2,0,29,0,0,0,0,0,0,0
CENCY134,806,CENCY,Central area cycle surveys,529563,181078,Wardour Street,Westminster,Central,51.51377872,-0.134250912,0,6,105,2,0,5,5,5,0,0,442,187,95,41,129,616,43,218,0,10,22,0,112,0,0,29,10,1,4,12,0,273,7,16,6,0,6,2,0,0,2,0,15,0,0,1,0,0,0,0
CENCY135,457,CENCY,Central area cycle surveys,529017,180357,Berkeley Street,Westminster,Central,51.50742413,-0.142378482,2,6,66,0,0,2,4,12,0,0,295,107,51,25,71,318,32,178,0,6,14,0,90,0,0,18,7,0,3,8,0,226,3,2,3,0,2,0,0,0,2,0,4,1,0,1,0,0,0,0
CENCY136,3116,CENCY,Central area cycle surveys,531581,181571,Snow Hill (West Smithfield),City of London,Central,51.51774313,-0.105002475,0,1,79,4,1,3,16,4,1,0,104,93,35,33,62,523,25,227,0,6,9,1,121,0,0,18,4,0,0,3,1,13,3,7,1,0,1,4,0,1,1,0,11,0,0,0,0,0,0,0
CENCY137,2086,CENCY,Central area cycle surveys,531836,178783,Churchyard Row,Southwark,Central,51.49262932,-0.102370686,1,0,3,0,0,0,2,15,0,0,53,35,3,26,43,332,6,168,0,1,9,0,96,0,0,35,6,0,1,4,2,8,4,2,1,4,1,6,0,0,5,0,7,0,0,0,0,1,0,0
CENCY138,1262,CENCY,Central area cycle surveys,530834,178564,Black Prince Road (east of Gibson Street),Lambeth,Central,51.49089379,-0.116876602,0,0,4,0,0,0,2,19,0,0,42,37,11,16,23,277,5,199,0,1,12,2,102,1,0,26,3,0,0,3,0,1,2,1,0,1,3,6,0,0,7,0,7,1,0,0,0,1,0,0
CENCY139,4135,CENCY,Central area cycle surveys,529385,179899,The Mall,Westminster,Central,51.50322417,-0.137246818,5,6,30,0,0,2,3,4,0,0,234,93,39,27,67,292,34,224,0,6,13,1,117,0,0,23,5,0,1,7,0,106,3,0,1,0,4,0,0,0,2,0,5,0,0,1,0,0,0,0
CENCY140,1005,CENCY,Central area cycle surveys,530758,179947,Belvedere Road,Lambeth,Central,51.50333984,-0.117458637,3,0,11,1,0,2,1,7,0,0,111,83,29,28,43,298,33,246,0,2,11,4,126,4,0,26,8,1,0,4,2,16,2,0,2,1,5,4,0,0,5,0,7,0,0,0,0,0,0,0
CENCY141,707,CENCY,Central area cycle surveys,529466,179479,Petty France,Westminster,Central,51.49943122,-0.136234451,6,1,19,0,0,2,2,7,0,0,87,75,14,18,53,238,21,199,1,3,11,1,107,0,0,21,2,0,1,4,0,29,1,0,1,0,4,0,0,0,1,0,4,0,0,0,0,0,0,0
CENCY142,1873,CENCY,Central area cycle surveys,529650,179658,Birdcage Walk,Westminster,Central,51.5009977,-0.133519437,5,6,21,0,0,2,3,5,0,0,117,84,23,21,54,227,30,211,0,4,11,2,110,0,0,20,4,1,1,5,0,60,1,0,1,0,4,0,0,0,1,0,5,0,0,1,0,0,0,0
CENCY143,2959,CENCY,Central area cycle surveys,528783,179794,Constitution Hill,Westminster,Central,51.50241792,-0.145953682,3,5,33,0,0,2,4,10,0,0,127,72,21,16,50,198,23,153,0,5,16,0,83,0,0,16,2,0,2,5,0,103,1,1,2,0,2,0,0,0,0,0,3,1,0,0,0,0,0,0
CENCY144,296,CENCY,Central area cycle surveys,530098,180856,Garrick Street,Westminster,Central,51.51166086,-0.126627261,0,6,95,1,0,3,3,2,0,0,392,167,81,38,111,521,34,222,0,7,15,2,113,4,0,29,7,2,1,12,0,142,4,2,5,0,6,1,0,0,4,0,13,0,0,1,0,0,0,0
CENCY145,841,CENCY,Central area cycle surveys,528505,181468,Welbeck Street,Westminster,Central,51.51752497,-0.149347186,4,0,57,3,0,2,5,43,0,0,227,114,33,16,80,393,27,172,0,3,23,0,87,0,0,17,7,0,3,10,1,222,9,22,2,0,1,0,0,0,1,0,13,1,0,0,0,0,0,0
CENCY146,783,CENCY,Central area cycle surveys,527511,181613,Crawford Street (west),Westminster,Central,51.51905309,-0.1636126,4,0,7,4,0,0,5,67,0,0,150,85,6,15,58,319,15,170,0,2,42,0,93,0,0,38,7,1,1,11,4,90,8,7,2,0,0,2,0,0,3,0,9,1,0,0,1,0,0,0
CENCY147,760,CENCY,Central area cycle surveys,528724,180978,Brook Street,Westminster,Central,51.51307165,-0.146371454,0,5,83,0,0,4,6,33,0,0,326,130,62,22,86,449,32,176,0,4,20,0,89,0,0,22,7,0,3,10,1,319,6,21,5,0,2,0,0,0,2,0,11,1,0,1,0,0,0,0
CENCY148,1462,CENCY,Central area cycle surveys,530629,182017,Lambs Conduit Street,Camden,Central,51.52197189,-0.118549864,0,0,57,0,0,3,6,5,0,0,139,148,21,41,62,666,14,217,0,4,16,0,111,2,0,35,4,0,0,0,1,25,1,6,1,0,2,1,0,0,0,0,11,0,0,0,0,0,0,0
CENCY149,2389,CENCY,Central area cycle surveys,531042,180301,Upper Ground,Lambeth,Central,51.50645537,-0.113237804,0,1,25,1,0,2,5,5,0,0,141,105,39,32,49,373,38,238,0,5,13,5,122,4,0,29,8,2,0,4,2,23,1,2,2,2,5,4,0,0,4,0,11,0,0,0,0,0,0,0
CENCY150,1293,CENCY,Central area cycle surveys,532048,180353,Sumner Steet,Southwark,Central,51.50668872,-0.098731675,1,1,47,4,1,2,9,4,0,0,133,83,32,34,74,436,44,215,0,6,10,3,110,0,0,33,4,0,1,6,1,8,1,3,1,4,4,2,0,0,6,0,12,0,0,0,0,0,0,0
CENCY151,599,CENCY,Central area cycle surveys,531087,179378,Hercules Road,Lambeth,Central,51.49815033,-0.11293247,0,0,3,0,0,0,1,11,0,0,73,65,10,26,35,366,26,235,0,1,14,2,120,4,0,29,8,0,0,3,2,4,1,1,2,5,4,7,0,0,3,0,5,0,0,0,0,1,0,0
CENCY152,1819,CENCY,Central area cycle surveys,531866,179687,Webber Street (east),Southwark,Central,51.50074616,-0.101601294,1,0,8,3,0,2,2,12,0,0,109,75,21,30,53,498,22,225,0,4,14,1,116,0,0,43,8,0,0,5,4,6,1,3,2,4,4,6,0,0,9,0,10,0,0,0,0,0,0,0
CENCY153,627,CENCY,Central area cycle surveys,532979,179385,Weston Street,Southwark,Central,51.49777174,-0.085689632,1,0,10,1,0,0,3,5,0,0,102,56,25,25,58,347,6,194,0,4,4,0,107,0,0,42,9,0,2,10,3,5,0,1,0,0,0,3,0,0,10,0,8,0,0,0,0,0,0,0
CENCY154,849,CENCY,Central area cycle surveys,531198,180171,Cornwall Road (north),Lambeth,Central,51.50525096,-0.111039664,0,1,14,2,0,2,3,6,0,0,105,85,29,25,39,362,28,213,0,3,13,5,109,4,0,25,9,2,0,4,2,8,2,2,2,4,4,5,0,0,4,0,9,0,0,0,0,0,0,0
CENCY156,743,CENCY,Central area cycle surveys,531036,181253,Carey Street,Camden,Central,51.51501198,-0.112970723,0,1,80,3,0,4,10,4,0,0,176,131,49,43,71,534,24,228,0,6,13,2,115,2,0,19,5,1,0,4,0,56,2,5,2,0,3,1,0,0,2,0,15,0,0,0,0,0,0,0
CENCY157,1106,CENCY,Central area cycle surveys,533124,181879,Appold Street,Hackney,Central,51.52014976,-0.082661306,3,1,72,1,4,5,18,5,2,0,196,139,73,48,112,537,32,247,0,8,8,0,131,0,0,30,9,0,4,2,0,46,0,2,1,0,14,3,0,1,2,0,22,0,0,0,0,0,0,0
CENCY158,997,CENCY,Central area cycle surveys,532371,181588,Wood Street,City of London,Central,51.51771151,-0.093617104,1,2,89,3,5,3,19,3,1,0,167,105,61,46,101,457,60,262,0,8,9,1,139,0,0,18,8,0,4,2,0,29,2,4,0,0,9,4,0,1,1,0,22,0,0,0,0,0,0,0
CENCY159,234,CENCY,Central area cycle surveys,533116,180993,Lime Street,City of London,Central,51.51218969,-0.083110848,2,1,58,3,5,5,15,7,1,0,242,150,79,64,146,364,51,235,0,9,4,3,120,0,0,27,3,0,6,7,0,38,1,0,1,0,12,3,0,0,1,0,27,0,0,0,0,0,0,0
CENCY160,1059,CENCY,Central area cycle surveys,529760,181011,Old Compton Street,Westminster,Central,51.51313145,-0.131438192,0,6,105,2,0,4,4,4,0,0,447,200,94,41,137,629,43,243,0,9,18,1,125,0,0,29,9,1,2,12,0,228,6,6,6,0,6,2,0,0,3,0,15,0,0,1,0,0,0,0
CENCY161,730,CENCY,Central area cycle surveys,531017,182631,Lloyd Baker Street,Islington,Central,51.52739985,-0.112732487,0,1,24,1,0,2,7,9,0,0,104,115,13,41,56,554,16,212,0,5,10,0,119,2,0,34,4,0,0,2,2,28,2,9,0,0,0,2,0,0,0,0,12,0,0,0,0,0,0,0
CENCY162,646,CENCY,Central area cycle surveys,529260,181973,Fitzroy Street,Camden,Central,51.52189115,-0.138287038,3,1,67,2,0,5,3,12,0,0,156,109,39,25,70,568,29,186,0,6,13,0,93,0,0,28,7,0,3,5,0,85,3,16,2,0,2,4,0,0,0,0,10,0,0,0,0,0,0,0
CENCY163,362,CENCY,Central area cycle surveys,529388,179030,Emery Hill Street,Westminster,Central,51.49541403,-0.137522015,9,0,17,0,1,1,1,8,0,0,76,76,14,15,57,289,15,227,3,4,9,1,122,0,0,33,3,0,1,5,1,11,3,1,1,0,5,0,0,0,1,0,4,0,0,0,0,0,0,0
CENCY164,295,CENCY,Central area cycle surveys,530633,178925,Lambeth High Street,Lambeth,Central,51.49418439,-0.119636613,2,0,6,0,0,0,1,21,0,0,53,61,16,18,30,294,9,215,0,1,14,2,110,1,0,27,5,0,0,4,2,5,2,1,0,1,5,6,0,0,4,0,5,1,0,0,0,1,0,0
CENCY165,912,CENCY,Central area cycle surveys,533617,181773,Brushfield Street,Tower Hamlets,Central,51.51908091,-0.075600097,3,1,59,1,3,3,12,11,0,0,198,151,75,51,110,447,17,217,0,7,7,0,114,0,0,36,7,0,2,3,0,48,0,2,2,0,13,1,0,0,2,0,23,0,0,0,0,0,0,0
CENCY166,1138,CENCY,Central area cycle surveys,532590,179424,Trinity Street (east),Southwark,Central,51.4982135,-0.091275596,2,0,12,2,0,0,3,8,0,0,108,69,18,22,63,412,11,204,0,4,10,0,112,0,0,42,9,0,2,7,2,5,0,1,0,3,3,2,0,0,10,0,9,0,0,0,0,0,0,0
CENCY167,1150,CENCY,Central area cycle surveys,529730,182232,Gordon Square,Camden,Central,51.52411103,-0.131421223,0,1,38,1,0,3,1,5,0,0,144,136,29,35,65,612,30,187,0,9,14,0,94,1,0,35,7,0,0,5,0,43,2,7,2,1,2,5,0,0,0,0,10,0,0,0,0,0,0,0
CENCY168,541,CENCY,Central area cycle surveys,531498,182031,Turnmill Street,Islington,Central,51.52189624,-0.106026503,0,2,57,3,0,3,12,5,0,0,101,91,24,28,53,551,16,217,0,4,9,0,124,0,0,18,6,0,0,2,1,20,2,7,1,0,0,4,0,1,0,0,11,0,0,0,0,0,0,0
CENCY169,430,CENCY,Central area cycle surveys,530936,179369,Carlisle Street,Lambeth,Central,51.49810442,-0.115109869,3,0,4,0,0,0,1,11,0,0,68,64,10,22,35,331,21,223,0,1,11,3,113,4,0,26,7,0,0,3,2,6,1,1,2,4,4,7,0,0,3,0,4,0,0,0,0,1,0,0
CENCY170,239,CENCY,Central area cycle surveys,531378,180109,Roupell Street,Lambeth,Central,51.50465201,-0.108470745,0,1,12,3,0,2,1,7,0,0,94,79,24,26,35,384,26,204,0,3,14,5,105,4,0,29,8,0,0,5,3,5,1,2,2,4,4,5,0,0,4,0,5,0,0,0,0,0,0,0
CENCY171,435,CENCY,Central area cycle surveys,531097,179114,Lambeth Walk,Lambeth,Central,51.49577556,-0.112886485,0,0,5,0,0,0,1,21,0,0,68,62,9,27,38,355,13,236,0,1,15,2,119,0,0,35,7,0,0,4,2,4,1,1,2,4,2,7,0,0,6,0,7,0,0,0,0,1,0,0
CENCY172,357,CENCY,Central area cycle surveys,530894,180799,Temple Place,Westminster,Central,51.51096496,-0.115184373,0,1,64,3,0,4,10,0,0,0,206,137,55,41,82,430,49,244,0,4,13,4,125,4,0,26,3,2,0,6,0,51,2,2,3,0,5,0,0,0,2,0,12,0,0,0,0,0,0,0
CENCY173,638,CENCY,Central area cycle surveys,530282,180100,Horse Guards Avenue,Westminster,Central,51.50482462,-0.124256324,4,1,20,0,0,0,3,3,0,0,223,122,43,31,71,288,44,223,0,7,15,4,115,4,0,20,7,2,0,7,2,59,2,0,2,0,7,0,0,0,4,0,10,0,0,1,0,0,0,0
